date,day_of_year,releases,top_1_gross,top_10_gross,total_gross,year,day_of_month,is_weekend,total_gross_lag7,7_day_rolling_total,30_day_rolling_total,daily_returns,is_holiday,weekday_sin,weekday_cos,month_sin,month_cos,quarter_sin,quarter_cos,day_of_year_sin,day_of_year_cos,is_pandemic
2020-10-11,285,30,958461,2511586,2703199,2020,11,1,2171685.0,1838182.142857143,2064192.1,-38.84484770139841,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.981947190186646,0.18915526872004093,1
2020-10-12,286,29,424613,947508,1001260,2020,12,0,575868.0,1898952.4285714286,1910895.3333333333,-62.960181621848776,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9785481345802031,0.20601832032517084,1
2020-10-13,287,27,306958,720500,764330,2020,13,0,742411.0,1902083.7142857143,1836227.2,-23.66318438767153,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9748595108374125,0.22282040779479959,1
2020-10-14,288,27,193671,557938,596504,2020,14,0,624585.0,1898072.142857143,1820586.3,-21.957269765677133,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9708824104813836,0.23955655912092708,1
2020-10-15,289,27,205210,533835,574017,2020,15,0,665859.0,1884951.857142857,1794935.3666666667,-3.769798693722093,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9666180104000972,0.2562218218071163,1
2020-10-16,290,39,1319000,3819396,4048606,2020,16,0,3135122.0,2015449.5714285714,1890835.1333333333,605.3111667424484,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9620675724981452,0.27281126433401914,1
2020-10-17,291,38,1472004,4993067,5319193,2020,17,1,4420231.0,2143872.714285714,2036409.3,31.383320579972462,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.957232443323312,0.28931997761869527,1
2020-10-18,292,39,816962,2796889,3029322,2020,18,1,2703199.0,2190461.714285714,2024963.3666666667,-43.0492181802766,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9521140536681102,0.3057430764672831,1
2020-10-19,293,35,227512,637452,670735,2020,19,0,1001260.0,2143243.8571428573,1888183.8,-77.85857693569717,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9467139181463862,0.3220757010206104,1
2020-10-20,294,35,340599,878004,919444,2020,20,0,764330.0,2165403.0,1833994.2,37.080068879661866,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9410336347451197,0.3383130181923076,1
2020-10-21,295,36,230188,823036,873324,2020,21,0,596504.0,2204948.714285714,1831689.5333333334,-5.016074932241654,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9350748843515574,0.3544502230989869,1
2020-10-22,296,36,212620,614627,655111,2020,22,0,574017.0,2216533.5714285714,1813865.5,-24.986488405219596,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9288394302558068,0.3704825404820963,1
2020-10-23,297,37,718018,3045522,3390162,2020,23,0,4048606.0,2122470.1428571427,1894043.0666666667,417.4942872276606,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9223291176290545,0.3864052261209853,1
2020-10-24,298,37,1055487,4152397,4662842,2020,24,1,5319193.0,2028705.7142857143,2016145.6,37.540388925367,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9155458729775467,0.40221356823680365,1
2020-10-25,299,37,580517,2415270,2749387,2020,25,1,3029322.0,1988715.0,2008997.4333333333,-41.03623927210057,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9084917035725082,0.41790288888678667,1
2020-10-26,300,33,152433,551771,581847,2020,26,0,670735.0,1976016.7142857143,1899757.1666666667,-78.83720989442374,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9011686968561569,0.4334685453485363,1
2020-10-27,301,33,222149,760595,800628,2020,27,0,919444.0,1959043.0,1850735.4666666666,37.601121944428684,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8935790198239952,0.4489059314938798,1
2020-10-28,302,31,161502,603797,634759,2020,28,0,873324.0,1924962.2857142857,1846541.2333333334,-20.717361870931317,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8857249183835637,0.4642104791518923,1
2020-10-29,303,32,168882,613914,647930,2020,29,0,655111.0,1923936.4285714286,1840098.1333333333,2.074960733128628,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8776087166898392,0.4793776594606945,1
2020-10-30,304,36,1094030,2953670,3248477,2020,30,0,3390162.0,1903695.7142857143,1924154.3666666667,401.3623385242233,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8692328164574792,0.49440298420761813,1
2020-10-31,305,35,1331245,3477783,3791211,2020,31,1,4662842.0,1779177.0,2024324.3,16.70733700746534,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8605996962501181,0.5092820071573356,1
2020-11-01,306,35,694600,2290150,2535894,2020,1,1,2749387.0,1748678.0,2019350.6333333333,-33.11124070910324,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.8517119107469189,0.5240103253675756,1
2020-11-02,307,29,251070,674031,701363,2020,2,0,581847.0,1765751.7142857143,1907843.5333333334,-72.34257425586401,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.8425720899866032,0.5385835804920232,1
2020-11-03,308,30,223545,725084,760170,2020,3,0,800628.0,1759972.0,1860793.0333333334,8.38467384221866,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.8331829385891785,0.5529974600700271,1
2020-11-04,309,29,177115,581146,612696,2020,4,0,634759.0,1756820.142857143,1862020.6333333333,-19.400134180512254,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.8235472349556007,0.5672476988027229,1
2020-11-05,310,31,160220,593917,627508,2020,5,0,647930.0,1753902.7142857143,1858190.5333333334,2.4175121104103914,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.8136678304455991,0.5813300798152042,1
2020-11-06,311,32,1479580,3467054,3625849,2020,6,0,3248477.0,1807813.0,1958232.6666666667,477.81717523920014,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.8035476485339116,0.5952404359043674,1
2020-11-07,312,32,1620470,4732289,4962769,2020,7,1,3791211.0,1975178.4285714286,2101463.0,36.871916067105936,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7931896839451843,0.6089746507720486,1
2020-11-08,313,31,900420,2525071,2645927,2020,8,1,2535894.0,1990897.4285714286,2085156.5,-46.68446183975116,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7825970017677834,0.6225286602431057,1
2020-11-09,314,29,221810,646690,677085,2020,9,0,701363.0,1987429.142857143,1960384.9666666666,-74.41029174274271,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7717727365467836,0.6358984534680745,1
2020-11-10,315,30,359795,963180,1000902,2020,10,0,760170.0,2021819.4285714286,1903641.7333333334,47.82516227652363,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7607200913564104,0.6490800741100398,1
2020-11-11,316,29,311155,1062259,1107589,2020,11,0,612696.0,2092518.4285714286,1907186.0333333334,10.6590855048746,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7494423368521954,0.6620696215153815,1
2020-11-12,317,30,194235,616223,646751,2020,12,0,627508.0,2095267.4285714286,1903266.7333333334,-41.607311015187044,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7379428103031386,0.6748632518680403,1
2020-11-13,318,29,1486810,3485916,3728940,2020,13,0,3625849.0,2109994.714285714,2007681.2666666666,476.56501497485124,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7262249146041543,0.6874571793269664,1
2020-11-14,319,28,1397115,4536693,4860039,2020,14,1,4962769.0,2095319.0,2150548.6666666665,30.332990072245725,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7142921172691032,0.699847677146407,1
2020-11-15,320,29,716430,2332485,2523293,2020,15,1,2645927.0,2077799.857142857,2099704.9,-48.080807581996766,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7021479494046978,0.7120310787787131,1
2020-11-16,321,22,209880,652469,673862,2020,16,0,677085.0,2077339.4285714286,1944860.5333333334,-73.29434195711715,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6897960046655887,0.7240037789593305,1
2020-11-17,322,22,242345,726133,754293,2020,17,0,1000902.0,2042109.5714285714,1869026.2333333334,11.935826623255208,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6772399381909491,0.7357622347736527,1
2020-11-18,323,21,165890,509806,529385,2020,18,0,1107589.0,1959509.0,1864314.5666666667,-29.81706047915067,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6644834655228552,0.7473029667054296,1
2020-11-19,324,23,153825,495088,514764,2020,19,0,646751.0,1940653.7142857143,1850825.2333333334,-2.7618840730281313,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6515303615068021,0.75862255966641,1
2020-11-20,325,27,407445,1652573,1946937,2020,20,0,3728940.0,1686081.857142857,1886612.3333333333,278.21933934773995,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6383844591746642,0.7697176640069211,1
2020-11-21,326,27,567445,2403430,2788996,2020,21,1,4860039.0,1390218.5714285714,1957741.8333333333,43.250449295483115,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6250496486104377,0.7805849965070866,1
2020-11-22,327,27,306260,1337629,1539305,2020,22,1,2523293.0,1249648.857142857,1896046.6,-44.80791654057589,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.6115298757991053,0.7912213413483807,1
2020-11-23,328,22,119060,457926,480067,2020,23,0,673862.0,1221963.857142857,1756620.7666666666,-68.81274341342359,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5978291414589552,0.801623551065242,1
2020-11-24,329,21,146675,602537,630305,2020,24,0,754293.0,1204251.2857142857,1685984.7,31.29521504290027,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5839514998576998,0.8117885474764613,1
2020-11-25,330,33,1880615,2448042,2576935,2020,25,0,529385.0,1496758.4285714286,1752487.6333333333,308.83937141542583,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5699010576127624,0.8217133225960589,1
2020-11-26,331,27,2669640,3418542,3570668,2020,26,0,514764.0,1933316.142857143,1844822.3,38.56259471038268,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5556819724760489,0.8313949395234058,1
2020-11-27,332,28,3907655,5179533,5502647,2020,27,0,1946937.0,2441274.714285714,2007085.2333333334,54.10693461279514,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5412984521036173,0.8408305333122887,1
2020-11-28,333,28,3614945,5067022,5413313,2020,28,1,2788996.0,2816177.1428571427,2165931.3333333335,-1.6234732120741113,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5267547528105542,0.8500173118187018,1
2020-11-29,334,27,2201600,2983792,3173618,2020,29,1,1539305.0,3049650.4285714286,2163436.033333333,-41.373831515007545,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.5120551783114646,0.8589525565270845,1
2020-11-30,335,20,440325,633019,645079,2020,30,0,480067.0,3073223.5714285714,2058564.9666666666,-79.67370364045074,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.4972040784469378,0.8676336233547726,1
2020-12-01,336,19,512065,762119,775966,2020,1,0,630305.0,3094032.285714286,1999900.7,20.290072998811006,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4822058478963526,0.8760579434344281,1
2020-12-02,337,20,332730,535950,546500,2020,2,0,2576935.0,2803970.1428571427,1994738.6,-29.571656490103948,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.46706492487743034,0.8842230238742036,1
2020-12-03,338,20,340835,540311,551043,2020,3,0,3570668.0,2372595.1428571427,1987767.7,0.8312900274473956,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.451785789832884,0.8921264484954345,1
2020-12-04,339,27,1145745,2087988,2369363,2020,4,0,5502647.0,1924983.142857143,2046323.2666666666,329.97787831439655,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4363729641045924,0.8997658785476209,1
2020-12-05,340,27,2053380,3388787,3816457,2020,5,1,5413313.0,1696860.857142857,2152621.566666667,61.07523414521119,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.42083100859565564,0.9071390534005044,1
2020-12-06,341,27,1240730,1958290,2184721,2020,6,1,3173618.0,1555589.857142857,2104583.966666667,-42.7552570355175,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4051645224207563,0.9142437912130223,1
2020-12-07,342,21,190220,376179,391818,2020,7,0,645079.0,1519409.7142857143,1952218.9333333333,-82.06553605700681,0,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.3893781415452015,0.9210779895789526,1
2020-12-08,343,20,279625,527922,549629,2020,8,0,775966.0,1487075.857142857,1882342.3333333333,40.27660801698747,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.37347653741307074,0.9276396261490467,1
2020-12-09,344,19,209880,398932,416084,2020,9,0,546500.0,1468445.0,1873642.3,-24.297298723320637,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.3574644155648614,0.9339267592294762,1
2020-12-10,345,18,230115,430841,447170,2020,10,0,551043.0,1453606.0,1855184.5666666667,7.471087568856283,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.34134651424503615,0.9399375283564133,1
2020-12-11,346,25,777565,1544909,1859173,2020,11,0,2369363.0,1380721.7142857143,1880237.3666666667,315.76425073238363,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.3251276029999093,0.9456701548465688,1
2020-12-12,347,25,1435040,2565080,3011465,2020,12,1,3816457.0,1265722.857142857,1959061.1666666667,61.978740009670965,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.30881248126625377,0.9511229423235357,1
2020-12-13,348,25,847930,1494353,1747342,2020,13,1,2184721.0,1203240.142857143,1893007.9,-41.9770111889064,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.29240597695107734,0.9562942772197719,1
2020-12-14,349,15,150370,293095,306461,2020,14,0,391818.0,1191046.2857142857,1741221.9666666666,-82.4613040835738,0,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.27591294500296043,0.9611826292540837,1
2020-12-15,350,16,217325,407983,425753,2020,15,0,549629.0,1173349.7142857143,1671303.9666666666,38.92567080313645,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.2593382659754056,0.9657865518844574,1
2020-12-16,351,16,170225,321048,334340,2020,16,0,416084.0,1161672.0,1659986.5666666667,-21.47089979401202,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.2426868445825954,0.9701046827361175,1
2020-12-17,352,16,180710,319712,330414,2020,17,0,447170.0,1144992.5714285714,1645857.2666666666,-1.1742537536639341,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.22596360824801906,0.974135744004672,1
2020-12-18,353,27,824964,2188535,2448724,2020,18,0,1859173.0,1229214.142857143,1709835.2333333334,641.1078223077715,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.20917350564635637,0.9778785428342386,1
2020-12-19,354,27,884055,2703842,3095594,2020,19,1,3011465.0,1241232.5714285714,1795862.9,26.416615347421768,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.19232150523909483,0.9813319716704275,1
2020-12-20,355,25,647765,1873323,2042611,2020,20,1,1747342.0,1283413.857142857,1799052.0333333334,-34.01553950550363,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.17541259380427843,0.9844950085880858,1
2020-12-21,356,17,323075,773974,794901,2020,21,0,306461.0,1353191.0,1732582.2,-61.08407327680112,0,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.15845177496083632,0.9873667175937016,1
2020-12-22,357,17,420110,944706,971473,2020,22,0,425753.0,1431151.0,1713654.4666666666,22.21308062261842,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.14144406768794202,0.9899462489023779,1
2020-12-23,358,17,416835,930994,960329,2020,23,0,334340.0,1520578.0,1729663.2,-1.1471240065344057,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.12439450483979998,0.9922328391893008,1
2020-12-24,359,15,348215,782482,792484,2020,24,0,330414.0,1586588.0,1735069.1666666667,-17.477864356902685,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.10730813165636247,0.9942258118156161,1
2020-12-25,360,27,7482427,10074446,10214882,2020,25,0,2448724.0,2696039.1428571427,1989667.4,1188.9701243179672,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.09019000427034513,0.9959245770286599,1
2020-12-26,361,27,5811188,8403557,8547250,2020,26,1,3095594.0,3474847.1428571427,2155553.466666667,-16.32551408817058,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.07304518821104743,0.9973286321364752,1
2020-12-27,362,27,3408342,5302360,5420742,2020,27,1,2042611.0,3957437.285714286,2152823.3,-36.57911024013571,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.05587875690537313,0.9984375616565666,1
2020-12-28,363,17,1822877,3085353,3101596,2020,28,0,794901.0,4286965.142857143,2075766.0666666667,-42.78281460360962,0,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.03869579017652689,0.9992510374388481,1
2020-12-29,364,17,1655240,3063773,3082822,2020,29,0,971473.0,4588586.428571428,2072739.5333333334,-0.6053012707006311,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.021501372740813793,0.999768818762748,1
2020-12-30,365,16,1451131,2876460,2894577,2020,30,0,960329.0,4864907.571428572,2147722.8,-6.106255891517575,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.004300592702981974,0.9999907524084426,1
2020-12-31,366,17,1378106,2915033,2933369,2020,31,0,792484.0,5170748.285714285,2219636.2333333334,1.3401612739961655,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.012901459949419653,0.9999167727021953,1
2021-01-01,1,22,2060272,4578181,4669052,2021,1,0,10214882.0,4378486.857142857,2357054.6333333333,59.17029190667795,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.017201575418260506,0.9998520419557735,1
2021-01-02,2,22,2210420,5179619,5282185,2021,2,1,8547250.0,3912049.0,2514759.3666666667,13.13185203334639,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.03439806061360801,0.9994082116062598,1
2021-01-03,3,22,1158518,2827569,2889581,2021,3,1,5420742.0,3550454.5714285714,2532099.966666667,-45.295725159190745,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.051584366869408364,0.9986686402879997,1
2021-01-04,4,17,345829,911407,922778,2021,4,0,3101596.0,3239194.8571428573,2435644.0,-68.0653354240632,0,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.06875540848113941,0.9976335468520451,1
2021-01-05,5,17,335270,938981,949104,2021,5,0,3082822.0,2934378.0,2394456.7666666666,2.852907199781529,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.08590610426133272,0.9963032375991965,1
2021-01-06,6,17,224556,650454,659455,2021,6,0,2894577.0,2615074.8571428573,2403378.0,-30.51815185690925,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.10303137904317879,0.9946781061893646,1
2021-01-07,7,17,257042,744136,754986,2021,7,0,2933369.0,2303877.285714286,2410223.2333333334,14.486356157736303,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.1201261651823505,0.9927586335250793,1
2021-01-08,8,16,830861,2424285,2490294,2021,8,0,4669052.0,1992626.142857143,2479363.566666667,229.8463812574008,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.13718540405660057,0.9905453876091833,1
2021-01-09,9,16,1409138,4193432,4291167,2021,9,1,5282185.0,1851052.142857143,2607496.8,72.31567838978049,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.1542040475626894,0.988039023376751,1
2021-01-10,10,15,720016,2252567,2304105,2021,10,1,2889581.0,1767412.7142857143,2622327.8666666667,-46.30586504789955,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.17117705961019986,0.985240282501282,1
2021-01-11,11,14,139019,474079,485490,2021,11,0,922778.0,1704943.0,2538128.7,-78.92934566784065,0,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.18809941761179758,0.9821499931752291,1
2021-01-12,12,14,202022,698916,711405,2021,12,0,949104.0,1670986.0,2503597.466666667,46.53339924612248,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.20496611396949532,0.9787690698649216,1
2021-01-13,13,13,150007,525858,538083,2021,13,0,659455.0,1653647.142857143,2511318.2,-24.363337339490165,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.22177215755648186,0.975098513039961,1
2021-01-14,14,14,155183,535966,545431,2021,14,0,754986.0,1623710.7142857143,2515307.466666667,1.3655885802004608,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.23851257519407648,0.9711394088771653,1
2021-01-15,15,19,1050151,2919679,3003227,2021,15,0,2490294.0,1696986.857142857,2604270.3666666667,450.61538489744805,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.2551824131233728,0.9668929289391521,1
2021-01-16,16,19,1248209,4566493,4714450,2021,16,1,4291167.0,1757455.857142857,2750404.9,56.97947574392479,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.2717767384711357,0.9623603298276545,1
2021-01-17,17,19,805844,3092221,3195301,2021,17,1,2304105.0,1884769.5714285714,2775290.8,-32.223249795840445,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.2882906407095177,0.9575429528116719,1
2021-01-18,18,19,506755,1918654,1980358,2021,18,0,485490.0,2098322.1428571427,2738116.2666666666,-38.0228028595741,1,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.3047192331091634,0.9524422234305676,1
2021-01-19,19,17,259783,764216,780516,2021,19,0,711405.0,2108195.1428571427,2696046.433333333,-60.58712616607704,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.321057654185271,0.9470596510722283,1
2021-01-20,20,17,142829,493805,507221,2021,20,0,538083.0,2103786.285714286,2686457.1,-35.014656970516945,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.3373010691361842,0.9413968285264122,1
2021-01-21,21,18,157925,557122,574205,2021,21,0,545431.0,2107896.8571428573,2673214.8333333335,13.206077824064867,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.3534446712740877,0.9354554315134164,1
2021-01-22,22,25,597574,2239686,2407678,2021,22,0,3003227.0,2022818.4285714286,2721459.8,319.3063452947989,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.3694836834473831,0.9292372181882051,1
